cusip;year;inva;dt_75;dt_76;dt_77;dt_78;dt_79;dt_80;dt_81;dt_82;dt_83;dt_84;dt_85;dt_86;dt_87;vala;debta;cfa;sales
487836;83;0.10082;0;0;0;0;0;0;0;0;1;0;0;0;0;1.3061;0.00917;0.42858;1.518927327
487836;84;0.14703;0;0;0;0;0;0;0;0;0;1;0;0;0;1.58312;0.01582;0.45131;1.522319223
487836;85;0.1429;0;0;0;0;0;0;0;0;0;0;1;0;0;1.57353;0.35957;0.512;1.662835916
487836;86;0.17032;0;0;0;0;0;0;0;0;0;0;0;1;0;2.48695;0.35678;0.53204;1.700026834
487836;87;0.19398;0;0;0;0;0;0;0;0;0;0;0;0;1;3.30822;0.20044;0.5613;1.728397649
489170;74;0.07047;0;0;0;0;0;0;0;0;0;0;0;0;0;0.83931;0.15886;0.37118;1.355180289
489170;75;0.10927;1;0;0;0;0;0;0;0;0;0;0;0;0;0.85019;0.11204;0.38631;1.336014168
489170;76;0.06134;0;1;0;0;0;0;0;0;0;0;0;0;0;0.8652;0.13274;0.32151;1.181650244
489170;77;0.05802;0;0;1;0;0;0;0;0;0;0;0;0;0;1.11103;0.1471;0.24559;1.022021207
489170;78;0.0688;0;0;0;1;0;0;0;0;0;0;0;0;0;1.16863;0.10777;0.27092;1.119458582
489170;79;0.07045;0;0;0;0;1;0;0;0;0;0;0;0;0;1.10377;0.09236;0.32951;1.30908798
489170;80;0.12679;0;0;0;0;0;1;0;0;0;0;0;0;0;1.30906;0.07923;0.38087;1.347144301
489170;81;0.11034;0;0;0;0;0;0;1;0;0;0;0;0;0;0.94745;0.07959;0.28381;1.129371107
489170;82;0.097;0;0;0;0;0;0;0;1;0;0;0;0;0;1.3476;0.137;0.22972;1.153407361
489170;83;0.04548;0;0;0;0;0;0;0;0;1;0;0;0;0;0.88342;0.11873;0.21677;1.104983559
489170;84;0.04974;0;0;0;0;0;0;0;0;0;1;0;0;0;0.98742;0.14189;0.0243;0.81003553
489170;85;0.07908;0;0;0;0;0;0;0;0;0;0;1;0;0;0.95299;0.15088;0.15318;1.022408854
489170;86;0.09368;0;0;0;0;0;0;0;0;0;0;0;1;0;0.80535;0.14974;0.20026;1.1119837
489170;87;0.12641;0;0;0;0;0;0;0;0;0;0;0;0;1;0.90479;0.38183;0.20261;1.382393098
492854;74;0.02234;0;0;0;0;0;0;0;0;0;0;0;0;0;0.56048;0;0.11183;2.423443967
492854;75;0.03874;1;0;0;0;0;0;0;0;0;0;0;0;0;0.57821;0;0.08978;2.99744826
492854;76;0.02515;0;1;0;0;0;0;0;0;0;0;0;0;0;0.70653;0;0.30337;3.546610122
492854;77;0.05823;0;0;1;0;0;0;0;0;0;0;0;0;0;0.70587;0;0.38659;3.340892422
492854;78;0.09296;0;0;0;1;0;0;0;0;0;0;0;0;0;0.61935;0;0.12732;2.567878997
492854;79;0.07685;0;0;0;0;1;0;0;0;0;0;0;0;0;0.50281;0;0.14101;2.512756521
492854;80;0.04017;0;0;0;0;0;1;0;0;0;0;0;0;0;0.30293;0;0.08919;2.354802352
492854;81;0.04014;0;0;0;0;0;0;1;0;0;0;0;0;0;0.4653;0;0.15675;2.412653471
492854;82;0.02281;0;0;0;0;0;0;0;1;0;0;0;0;0;0.53175;0;0.21415;2.405379391
492854;83;0.06384;0;0;0;0;0;0;0;0;1;0;0;0;0;1.07592;0;0.21468;2.744691861
492854;84;0.22795;0;0;0;0;0;0;0;0;0;1;0;0;0;1.31691;0;0.26555;2.918085912
492854;85;0.37356;0;0;0;0;0;0;0;0;0;0;1;0;0;1.42803;0.13956;0.22603;2.687420386
492854;86;0.07875;0;0;0;0;0;0;0;0;0;0;0;1;0;1.12668;0.48573;-0.1612;2.026464827
492854;87;0.01596;0;0;0;0;0;0;0;0;0;0;0;0;1;0.80247;0.462;-0.37824;2.30512933
498017;74;0.02896;0;0;0;0;0;0;0;0;0;0;0;0;0;0.41369;0.34461;0.10616;4.033298863
498017;75;0.01188;1;0;0;0;0;0;0;0;0;0;0;0;0;0.22403;0.4166;-0.28115;3.002435883
498017;76;0.04021;0;1;0;0;0;0;0;0;0;0;0;0;0;0.30489;0.44505;0.0759;3.882440447
498017;77;0.04871;0;0;1;0;0;0;0;0;0;0;0;0;0;0.37741;0.33274;0.16608;4.657031006
498017;78;0.02501;0;0;0;1;0;0;0;0;0;0;0;0;0;0.48432;0.16584;0.28575;4.551234666
498017;79;0.04673;0;0;0;0;1;0;0;0;0;0;0;0;0;0.44347;0.12188;0.35072;5.429872591
498017;80;0.01231;0;0;0;0;0;1;0;0;0;0;0;0;0;0.29194;0.05869;-0.046;3.670228645
498017;81;0.02224;0;0;0;0;0;0;1;0;0;0;0;0;0;0.38762;0.04184;-0.28856;3.618183006
498017;82;0.01072;0;0;0;0;0;0;0;1;0;0;0;0;0;0.68387;0.03359;0.04388;4.24066149
498017;83;0.01557;0;0;0;0;0;0;0;0;1;0;0;0;0;0.62083;0.02588;0.03546;3.561275647
498017;84;0.01386;0;0;0;0;0;0;0;0;0;1;0;0;0;0.61991;0.0193;-0.02689;4.003863913
498017;85;0.02485;0;0;0;0;0;0;0;0;0;0;1;0;0;0.60393;0.01652;0.10885;4.311506333
498017;86;0.03365;0;0;0;0;0;0;0;0;0;0;0;1;0;0.72108;0.01392;0.21684;5.229372713
498017;87;0.0402;0;0;0;0;0;0;0;0;0;0;0;0;1;0.80757;0;0.27431;5.48704471
498494;74;0.03644;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17341;0.531;-0.09346;2.625485643
498494;75;0.04529;1;0;0;0;0;0;0;0;0;0;0;0;0;0.09749;0.47144;0.00334;2.768177649
498494;76;0.04261;0;1;0;0;0;0;0;0;0;0;0;0;0;0.17585;0.5295;0.07304;3.053134027
498494;77;0.0436;0;0;1;0;0;0;0;0;0;0;0;0;0;0.34319;0.2984;0.15762;2.30771698
498494;78;0.05837;0;0;0;1;0;0;0;0;0;0;0;0;0;0.26697;0.2963;0.12186;2.526841619
498494;79;0.08928;0;0;0;0;1;0;0;0;0;0;0;0;0;0.19252;0.25156;0.13374;2.156264181
498494;80;0.08069;0;0;0;0;0;1;0;0;0;0;0;0;0;0.20423;0.23313;0.08589;2.658975474
498494;81;0.0951;0;0;0;0;0;0;1;0;0;0;0;0;0;0.3233;0.39638;0.19959;2.397088019
498494;82;0.1009;0;0;0;0;0;0;0;1;0;0;0;0;0;0.37753;0.36965;0.21101;1.987532516
498494;83;0.06478;0;0;0;0;0;0;0;0;1;0;0;0;0;0.65371;0.30068;0.21622;1.957034956
498494;84;0.0609;0;0;0;0;0;0;0;0;0;1;0;0;0;0.37318;0.66581;0.11104;0.914646502
498494;85;0.02374;0;0;0;0;0;0;0;0;0;0;1;0;0;0.9387;0.59227;0.01751;1.334606687
498494;86;0.06905;0;0;0;0;0;0;0;0;0;0;0;1;0;0.78192;0.49794;-0.03058;1.438196209
498494;87;0.01448;0;0;0;0;0;0;0;0;0;0;0;0;1;1.08417;0.70871;0.03781;1.504673386
498782;74;0.03412;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0785;0.30178;0.33571;1.491199251
498782;75;0.03085;1;0;0;0;0;0;0;0;0;0;0;0;0;0.71251;0.27977;0.35752;1.581851785
498782;76;0.06371;0;1;0;0;0;0;0;0;0;0;0;0;0;0.81495;0.17687;0.34103;1.571429089
498782;77;0.03935;0;0;1;0;0;0;0;0;0;0;0;0;0;0.88679;0.09555;0.35516;1.615574727
498782;78;0.05247;0;0;0;1;0;0;0;0;0;0;0;0;0;0.90407;0;0.34303;1.676751092
498782;79;0.03138;0;0;0;0;1;0;0;0;0;0;0;0;0;0.81467;0.1294;0.29758;1.631559952
498782;80;0.04258;0;0;0;0;0;1;0;0;0;0;0;0;0;0.65153;0;0.3293;1.804417288
498782;81;0.05177;0;0;0;0;0;0;1;0;0;0;0;0;0;0.69362;0;0.29982;1.684234953
498782;82;0.0359;0;0;0;0;0;0;0;1;0;0;0;0;0;0.64164;0;0.23393;1.685032403
498782;83;0.10388;0;0;0;0;0;0;0;0;1;0;0;0;0;0.63347;0;0.17497;1.618351916
498782;84;0.08162;0;0;0;0;0;0;0;0;0;1;0;0;0;1.07007;0;0.21941;1.668741256
498782;85;0.11237;0;0;0;0;0;0;0;0;0;0;1;0;0;0.94884;0;0.29667;1.884595628
498782;86;0.19789;0;0;0;0;0;0;0;0;0;0;0;1;0;1.21076;0;0.29365;1.944113174
498782;87;0.25809;0;0;0;0;0;0;0;0;0;0;0;0;1;1.88969;0;0.30698;1.937848473
499040;74;0.04056;0;0;0;0;0;0;0;0;0;0;0;0;0;0.89088;0.26838;0.17239;1.214422497
499040;75;0.02829;1;0;0;0;0;0;0;0;0;0;0;0;0;0.50707;0.17518;0.17583;1.283427582
499040;76;0.03223;0;1;0;0;0;0;0;0;0;0;0;0;0;0.95267;0.11358;0.15665;1.251334744
499040;77;0.06962;0;0;1;0;0;0;0;0;0;0;0;0;0;1.11108;0.03647;0.19611;1.253841224
499040;78;0.08033;0;0;0;1;0;0;0;0;0;0;0;0;0;0.99273;0.02534;0.20675;1.237032893
499040;79;0.07786;0;0;0;0;1;0;0;0;0;0;0;0;0;0.92548;0.05914;0.20414;1.134164099
499040;80;0.06866;0;0;0;0;0;1;0;0;0;0;0;0;0;0.95337;0.05115;0.19846;1.112339181
499040;81;0.06368;0;0;0;0;0;0;1;0;0;0;0;0;0;0.84627;0.0623;0.17917;1.046595017
499040;82;0.06541;0;0;0;0;0;0;0;1;0;0;0;0;0;0.77012;0.06005;0.15959;0.977854251
499040;83;0.06067;0;0;0;0;0;0;0;0;1;0;0;0;0;1.19485;0.03385;0.14687;0.98253558
499040;84;0.0683;0;0;0;0;0;0;0;0;0;1;0;0;0;1.1481;0.07178;0.16644;0.97632032
499040;85;0.07346;0;0;0;0;0;0;0;0;0;0;1;0;0;1.21936;0.07132;0.1894;1.066934428
499040;86;0.10038;0;0;0;0;0;0;0;0;0;0;0;1;0;1.44829;0.27546;0.17935;1.121681285
499040;87;0.05978;0;0;0;0;0;0;0;0;0;0;0;0;1;1.33074;0.46374;0.15855;0.949422426
500440;74;0.15928;0;0;0;0;0;0;0;0;0;0;0;0;0;0.68444;0.2418;0.26043;2.17009633
500440;75;0.034;1;0;0;0;0;0;0;0;0;0;0;0;0;0.21245;0.55834;0.26198;2.160791773
500440;76;0.09542;0;1;0;0;0;0;0;0;0;0;0;0;0;0.64026;0.44954;0.23351;2.20821124
500440;77;0.12554;0;0;1;0;0;0;0;0;0;0;0;0;0;1.04465;0.2322;0.32653;2.251214125
500440;78;0.12376;0;0;0;1;0;0;0;0;0;0;0;0;0;0.96088;0.18675;0.32085;2.08981077
500440;79;0.14776;0;0;0;0;1;0;0;0;0;0;0;0;0;1.17846;0.17081;0.3303;2.203169364
500440;80;0.16103;0;0;0;0;0;1;0;0;0;0;0;0;0;1.54528;0.16574;0.3327;2.166564847
500440;81;0.19166;0;0;0;0;0;0;1;0;0;0;0;0;0;2.17868;0.4302;0.30519;2.073745602
500440;82;0.15214;0;0;0;0;0;0;0;1;0;0;0;0;0;1.61469;0.31897;0.29339;1.982892212
500440;83;0.13968;0;0;0;0;0;0;0;0;1;0;0;0;0;1.60926;0.33185;0.238;1.841558154
500440;84;0.17492;0;0;0;0;0;0;0;0;0;1;0;0;0;2.06797;0.26439;0.25181;1.742405224
500440;85;0.11441;0;0;0;0;0;0;0;0;0;0;1;0;0;1.08464;0.64875;0.30225;2.069491335
500440;86;0.10132;0;0;0;0;0;0;0;0;0;0;0;1;0;0.85731;0.61209;0.12638;1.851526732
500440;87;0.10972;0;0;0;0;0;0;0;0;0;0;0;0;1;1.07829;0.65178;0.08675;2.59139789
501062;74;0.08574;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19133;0.36337;0.13125;1.551356871
501062;75;0.12289;1;0;0;0;0;0;0;0;0;0;0;0;0;0.14869;0.35469;0.12573;1.776218423
501062;76;0.02575;0;1;0;0;0;0;0;0;0;0;0;0;0;0.18567;0.29072;0.10713;1.772159882
501062;77;0.09509;0;0;1;0;0;0;0;0;0;0;0;0;0;0.24655;0.22489;0.15992;1.893176806
501062;78;0.1094;0;0;0;1;0;0;0;0;0;0;0;0;0;0.43764;0.16969;0.19994;2.127190876
501062;79;0.09655;0;0;0;0;1;0;0;0;0;0;0;0;0;0.67158;0.12302;0.25953;2.103246917
501062;80;0.32221;0;0;0;0;0;1;0;0;0;0;0;0;0;0.46604;0.09866;0.26517;2.179205272
501062;81;0.07032;0;0;0;0;0;0;1;0;0;0;0;0;0;0.40248;0.18799;0.16041;1.727691658
501062;82;0.09464;0;0;0;0;0;0;0;1;0;0;0;0;0;0.3851;0.38953;0.18573;1.937217025
501062;83;0.10855;0;0;0;0;0;0;0;0;1;0;0;0;0;0.65704;0.35833;0.20389;2.048191409
501062;84;0.18419;0;0;0;0;0;0;0;0;0;1;0;0;0;1.23411;0.33167;0.2532;2.149926899
501062;85;0.16617;0;0;0;0;0;0;0;0;0;0;1;0;0;1.58962;0.26862;0.27868;2.187917923
501062;86;0.19405;0;0;0;0;0;0;0;0;0;0;0;1;0;1.43827;0.48128;0.27826;1.936894498
501062;87;0.18123;0;0;0;0;0;0;0;0;0;0;0;0;1;1.1951;0.38347;0.22326;1.779440244
501242;74;0.06654;0;0;0;0;0;0;0;0;0;0;0;0;0;1.03135;0.59056;0.3938;1.829732027
501242;75;0.01817;1;0;0;0;0;0;0;0;0;0;0;0;0;0.16967;0.23933;0.23522;1.883278065
501242;76;0.02724;0;1;0;0;0;0;0;0;0;0;0;0;0;0.16024;0.61619;-0.06798;1.364915743
501242;77;0.03514;0;0;1;0;0;0;0;0;0;0;0;0;0;0.34136;0.42903;0.42669;1.751493271
501242;78;0.04453;0;0;0;1;0;0;0;0;0;0;0;0;0;0.52941;0.14651;0.52201;1.826178211
501242;79;0.15808;0;0;0;0;1;0;0;0;0;0;0;0;0;1.44051;0.13049;0.62704;2.042761106
501242;80;0.08719;0;0;0;0;0;1;0;0;0;0;0;0;0;2.07338;0.15187;0.97014;2.451727479
501242;81;0.06093;0;0;0;0;0;0;1;0;0;0;0;0;0;4.63256;0.12521;1.13868;2.946576868
501242;82;0.06234;0;0;0;0;0;0;0;1;0;0;0;0;0;2.64896;0.11002;0.55606;2.189947364
501242;83;0.18463;0;0;0;0;0;0;0;0;1;0;0;0;0;2.02013;0.05491;0.39541;1.522792543
501242;84;0.13227;0;0;0;0;0;0;0;0;0;1;0;0;0;4.862;1.41448;0.30025;1.759336264
501242;85;0.18293;0;0;0;0;0;0;0;0;0;0;1;0;0;3.48318;1.03159;0.67548;2.25138424
501242;86;0.02503;0;0;0;0;0;0;0;0;0;0;0;1;0;1.33724;0.85448;0.23927;1.923887692
501242;87;0.02094;0;0;0;0;0;0;0;0;0;0;0;0;1;1.15007;0.88625;0.08831;1.112593516
505606;74;0.06798;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13433;0.27679;0.07549;1.363609786
505606;75;0.05827;1;0;0;0;0;0;0;0;0;0;0;0;0;0.30561;0.1736;0.26103;1.579029577
505606;76;0.0634;0;1;0;0;0;0;0;0;0;0;0;0;0;0.27581;0.2684;0.07182;1.293217749
505606;77;0.04505;0;0;1;0;0;0;0;0;0;0;0;0;0;0.15855;0.25095;0.02936;1.156812995
505606;78;0.02699;0;0;0;1;0;0;0;0;0;0;0;0;0;0.09698;0.28176;0.02137;1.004574833
505606;79;0.02374;0;0;0;0;1;0;0;0;0;0;0;0;0;0.09786;0.21781;0.06789;1.18736528
505606;80;0.01137;0;0;0;0;0;1;0;0;0;0;0;0;0;0.08756;0.20373;0.02741;1.260432188
505606;81;0.02902;0;0;0;0;0;0;1;0;0;0;0;0;0;0.10837;0.17609;0.00509;1.230610547
505606;82;0.03334;0;0;0;0;0;0;0;1;0;0;0;0;0;0.10765;0.13101;0.05631;1.215772007
505606;83;0.01046;0;0;0;0;0;0;0;0;1;0;0;0;0;0.10005;0.1621;-0.03154;0.82227374
505606;84;0.02597;0;0;0;0;0;0;0;0;0;1;0;0;0;0.19575;0.07895;0.03715;0.797986847
505606;85;0.03733;0;0;0;0;0;0;0;0;0;0;1;0;0;0.16099;0.12663;0.06617;0.882639934
505606;86;0.0333;0;0;0;0;0;0;0;0;0;0;0;1;0;0.15602;0.17222;0.04765;0.81132144
505606;87;0.03315;0;0;0;0;0;0;0;0;0;0;0;0;1;0.14079;0.18874;0.03969;0.746549227
512810;74;0.01296;0;0;0;0;0;0;0;0;0;0;0;0;0;0.90251;0.51045;0.21285;2.511411006
512810;75;0.02557;1;0;0;0;0;0;0;0;0;0;0;0;0;0.54108;0.40183;0.25585;2.580517255
512810;76;0.04169;0;1;0;0;0;0;0;0;0;0;0;0;0;0.68456;0.50079;0.29396;2.778037774
512810;77;0.0696;0;0;1;0;0;0;0;0;0;0;0;0;0;0.70499;0.3738;0.31312;2.85590767
512810;78;0.0211;0;0;0;1;0;0;0;0;0;0;0;0;0;0.5108;0.57179;0.16168;2.742686761
512810;79;0.04605;0;0;0;0;1;0;0;0;0;0;0;0;0;0.57663;0.52281;0.17594;2.682171646
512810;80;0.10847;0;0;0;0;0;1;0;0;0;0;0;0;0;0.88627;0.4165;0.22708;2.365486498
512810;81;0.16156;0;0;0;0;0;0;1;0;0;0;0;0;0;1.39207;0.30466;0.39642;2.835704255
512810;82;0.01841;0;0;0;0;0;0;0;1;0;0;0;0;0;1.50414;0.23544;0.37006;2.275678232
512810;83;0.0432;0;0;0;0;0;0;0;0;1;0;0;0;0;1.05864;0.21302;0.21698;1.861209481
512810;84;0.06287;0;0;0;0;0;0;0;0;0;1;0;0;0;0.79833;0.18717;0.19783;1.808002027
512810;85;0.05488;0;0;0;0;0;0;0;0;0;0;1;0;0;0.48473;0.48252;0.17979;1.659824249
512810;86;0.02037;0;0;0;0;0;0;0;0;0;0;0;1;0;0.60032;0.48317;0.0458;1.428429876
512810;87;0.01241;0;0;0;0;0;0;0;0;0;0;0;0;1;0.44593;0.49648;-0.01317;1.462494089
513696;74;0.06608;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21244;0.25317;0.10401;1.376923781
513696;75;0.04556;1;0;0;0;0;0;0;0;0;0;0;0;0;0.28002;0.19801;0.26383;1.510939182
513696;76;0.15715;0;1;0;0;0;0;0;0;0;0;0;0;0;0.25913;0.18818;0.09475;1.10690202
513696;77;0.06066;0;0;1;0;0;0;0;0;0;0;0;0;0;0.27033;0.36102;0.08625;0.882475097
513696;78;0.04693;0;0;0;1;0;0;0;0;0;0;0;0;0;0.25566;0.33407;0.09893;1.220445204
513696;79;0.20634;0;0;0;0;1;0;0;0;0;0;0;0;0;0.28113;0.32997;0.12006;1.400926788
513696;80;0.04854;0;0;0;0;0;1;0;0;0;0;0;0;0;0.33457;0.4137;0.12984;1.296070362
513696;81;0.02671;0;0;0;0;0;0;1;0;0;0;0;0;0;0.24551;0.50096;0.00717;1.442374484
513696;82;0.02349;0;0;0;0;0;0;0;1;0;0;0;0;0;0.16539;0.43214;-0.06473;1.429411806
513696;83;0.01077;0;0;0;0;0;0;0;0;1;0;0;0;0;0.12506;0.43968;-0.16269;0.985724865
513696;84;0.03593;0;0;0;0;0;0;0;0;0;1;0;0;0;0.21841;0.63513;-0.15417;1.263042757
513696;85;0.03506;0;0;0;0;0;0;0;0;0;0;1;0;0;0.17052;0.53694;0.05992;1.788651928
513696;86;0.02559;0;0;0;0;0;0;0;0;0;0;0;1;0;0.32559;0.08529;0.07657;1.89825221
513696;87;0.04364;0;0;0;0;0;0;0;0;0;0;0;0;1;0.18394;0.60344;0.01146;0.902342579
513847;74;0.07365;0;0;0;0;0;0;0;0;0;0;0;0;0;0.68888;0.29911;0.2435;1.846646957
513847;75;0.03308;1;0;0;0;0;0;0;0;0;0;0;0;0;0.33558;0.25325;0.17848;1.675277448
513847;76;0.08026;0;1;0;0;0;0;0;0;0;0;0;0;0;0.45298;0.42542;0.1501;1.87883673
513847;77;0.08067;0;0;1;0;0;0;0;0;0;0;0;0;0;0.56491;0.38994;0.24175;1.926807378
513847;78;0.08183;0;0;0;1;0;0;0;0;0;0;0;0;0;0.58527;0.32902;0.24439;1.862480449
513847;79;0.15014;0;0;0;0;1;0;0;0;0;0;0;0;0;1.02393;0.29306;0.2462;1.887927475
513847;80;0.05119;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55224;0.28147;0.18868;1.736647943
513847;81;0.05959;0;0;0;0;0;0;1;0;0;0;0;0;0;0.44604;0.32933;0.13277;1.845790951
513847;82;0.08256;0;0;0;0;0;0;0;1;0;0;0;0;0;0.44663;0.28298;0.16519;1.77986474
513847;83;0.11057;0;0;0;0;0;0;0;0;1;0;0;0;0;0.34452;0.33712;0.16423;1.780918937
513847;84;0.10886;0;0;0;0;0;0;0;0;0;1;0;0;0;0.74765;0.33702;0.15444;1.730105779
513847;85;0.0781;0;0;0;0;0;0;0;0;0;0;1;0;0;0.55557;0.33616;0.15498;1.704232891
513847;86;0.08437;0;0;0;0;0;0;0;0;0;0;0;1;0;0.52326;0.34027;0.15978;1.896457043
513847;87;0.09737;0;0;0;0;0;0;0;0;0;0;0;0;1;1.26288;0.32686;0.18067;2.085485364
514606;74;0.23145;0;0;0;0;0;0;0;0;0;0;0;0;0;2.41987;0;0.3346;1.800588683
514606;75;0.08877;1;0;0;0;0;0;0;0;0;0;0;0;0;1.00955;0.00447;0.31794;1.714804726
514606;76;0.08157;0;1;0;0;0;0;0;0;0;0;0;0;0;1.65007;0.00295;0.39164;1.894425428
514606;77;0.05868;0;0;1;0;0;0;0;0;0;0;0;0;0;1.55509;0.00226;0.3756;1.876975939
514606;78;0.08463;0;0;0;1;0;0;0;0;0;0;0;0;0;1.67867;0.00167;0.37027;1.977714364
514606;79;0.17575;0;0;0;0;1;0;0;0;0;0;0;0;0;1.74218;0.00775;0.38849;2.066470759
514606;80;0.2118;0;0;0;0;0;1;0;0;0;0;0;0;0;1.5333;0.0055;0.30584;1.768437403
514606;81;0.16648;0;0;0;0;0;0;1;0;0;0;0;0;0;1.35289;0.01811;0.32671;1.896167604
514606;82;0.1439;0;0;0;0;0;0;0;1;0;0;0;0;0;1.30172;0.01528;0.31943;1.827841278
514606;83;0.09731;0;0;0;0;0;0;0;0;1;0;0;0;0;1.99526;0.01406;0.3506;1.792521053
514606;84;0.11362;0;0;0;0;0;0;0;0;0;1;0;0;0;2.0045;0.01329;0.36662;1.825843809
514606;85;0.11827;0;0;0;0;0;0;0;0;0;0;1;0;0;3.03665;0.01418;0.39496;2.027196839
514606;86;0.11404;0;0;0;0;0;0;0;0;0;0;0;1;0;3.26231;0.01344;0.43508;2.193499834
514606;87;0.19675;0;0;0;0;0;0;0;0;0;0;0;0;1;3.81793;0;0.44963;2.165105076
518399;74;0.05175;0;0;0;0;0;0;0;0;0;0;0;0;0;0.39663;0.28597;0.18931;2.870203393
518399;75;0.03302;1;0;0;0;0;0;0;0;0;0;0;0;0;0.18474;0.23337;0.15578;2.544062865
518399;76;0.04077;0;1;0;0;0;0;0;0;0;0;0;0;0;0.18467;0.17934;0.09547;2.600520508
518399;77;0.028;0;0;1;0;0;0;0;0;0;0;0;0;0;0.25794;0.19866;0.18363;2.857178898
518399;78;0.04449;0;0;0;1;0;0;0;0;0;0;0;0;0;0.30895;0.14421;0.22033;2.772928325
518399;79;0.05897;0;0;0;0;1;0;0;0;0;0;0;0;0;0.27713;0.14854;0.23628;3.106198345
518399;80;0.56369;0;0;0;0;0;1;0;0;0;0;0;0;0;0.68116;0.28822;0.24942;4.636732256
518399;81;0.07155;0;0;0;0;0;0;1;0;0;0;0;0;0;0.46174;0.14155;0.05785;2.056430278
518399;82;0.03931;0;0;0;0;0;0;0;1;0;0;0;0;0;0.4107;0.13324;0.04248;1.84432173
518399;83;0.0805;0;0;0;0;0;0;0;0;1;0;0;0;0;0.32103;0.12354;-0.10828;1.584914094
518399;84;0.09484;0;0;0;0;0;0;0;0;0;1;0;0;0;0.98972;0.16239;0.11329;2.141590436
518399;85;0.08095;0;0;0;0;0;0;0;0;0;0;1;0;0;1.35972;0.12487;0.10989;2.581038669
518399;86;0.08139;0;0;0;0;0;0;0;0;0;0;0;1;0;1.3577;0.10331;0.23562;2.516369089
518399;87;0.08599;0;0;0;0;0;0;0;0;0;0;0;0;1;1.86595;0.07351;0.23585;2.703578466
532457;74;0.0979;0;0;0;0;0;0;0;0;0;0;0;0;0;7.57695;0.01076;0.55843;1.45425087
532457;75;0.10713;1;0;0;0;0;0;0;0;0;0;0;0;0;5.54151;0.00756;0.49255;1.325089387
532457;76;0.05764;0;1;0;0;0;0;0;0;0;0;0;0;0;3.55548;0.01439;0.43658;1.227790269
532457;77;0.06001;0;0;1;0;0;0;0;0;0;0;0;0;0;2.84545;0.02178;0.41928;1.158645957
532457;78;0.05614;0;0;0;1;0;0;0;0;0;0;0;0;0;2.01081;0;0.43099;1.165587432
532457;79;0.0882;0;0;0;0;1;0;0;0;0;0;0;0;0;2.18936;0.00348;0.42201;1.161018884
532457;80;0.10098;0;0;0;0;0;1;0;0;0;0;0;0;0;2.22506;0.00238;0.4002;1.126662914
532457;81;0.09428;0;0;0;0;0;0;1;0;0;0;0;0;0;2.11459;0.01813;0.36193;1.119952375
532457;82;0.08131;0;0;0;0;0;0;0;1;0;0;0;0;0;1.58093;0.02612;0.34115;1.030404116
532457;83;0.07243;0;0;0;0;0;0;0;0;1;0;0;0;0;1.49836;0.02254;0.35238;1.018029869
532457;84;0.07438;0;0;0;0;0;0;0;0;0;1;0;0;0;1.54454;0.04679;0.40647;1.099221842
532457;85;0.07894;0;0;0;0;0;0;0;0;0;0;1;0;0;1.63968;0.05958;0.41911;1.079605675
532457;86;0.09434;0;0;0;0;0;0;0;0;0;0;0;1;0;2.48215;0.11786;0.40268;1.041931915
532457;87;0.09939;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0196;0.17149;0.41905;1.088028765
535130;74;0.09955;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11168;0.5062;-0.02936;1.571234115
535130;75;0.01747;1;0;0;0;0;0;0;0;0;0;0;0;0;0.06891;0.06238;-0.21731;1.369146871
535130;76;0.01651;0;1;0;0;0;0;0;0;0;0;0;0;0;0.15246;0.82967;0.0246;1.320905603
535130;77;0.01398;0;0;1;0;0;0;0;0;0;0;0;0;0;0.21668;0.70479;0.16727;1.729327206
535130;78;0.04917;0;0;0;1;0;0;0;0;0;0;0;0;0;0.2184;0.54775;0.19775;2.225404049
535130;79;0.02984;0;0;0;0;1;0;0;0;0;0;0;0;0;0.31079;0.42743;0.2307;2.554028872
535130;80;0.06257;0;0;0;0;0;1;0;0;0;0;0;0;0;0.19182;0.36105;0.20486;2.220740137
535130;81;0.02584;0;0;0;0;0;0;1;0;0;0;0;0;0;0.34769;0.27264;0.10616;1.467459825
535130;82;0.17978;0;0;0;0;0;0;0;1;0;0;0;0;0;0.1666;0.32039;-0.04165;1.539475683
535130;83;0.0211;0;0;0;0;0;0;0;0;1;0;0;0;0;0.21314;0.21671;-0.06185;0.927109503
535130;84;0.05557;0;0;0;0;0;0;0;0;0;1;0;0;0;0.3482;0.19719;0.1051;1.659081632
535130;85;0.02924;0;0;0;0;0;0;0;0;0;0;1;0;0;0.22536;0.2059;0.20692;1.962842015
535130;86;0.13102;0;0;0;0;0;0;0;0;0;0;0;1;0;0.45969;0.1444;0.21992;1.69906409
535130;87;0.09138;0;0;0;0;0;0;0;0;0;0;0;0;1;0.5259;0.14989;0.26734;2.061366504
535171;74;0.0675;0;0;0;0;0;0;0;0;0;0;0;0;0;0.40917;0.20566;0.2585;1.262395384
535171;75;0.08759;1;0;0;0;0;0;0;0;0;0;0;0;0;0.33892;0.1758;0.29134;1.438427577
